t,setpoint,xn,yn,posisi
15.110250,1.000000,-0.000078,-0.000003,1.000774
15.120250,1.000000,-0.000077,-0.000004,1.000770
15.130250,1.000000,-0.000077,-0.000004,1.000766
15.140250,1.000000,-0.000077,-0.000005,1.000761
15.150250,1.000000,-0.000076,-0.000006,1.000755
15.160251,1.000000,-0.000075,-0.000007,1.000748
15.170251,1.000000,-0.000075,-0.000007,1.000741
15.180251,1.000000,-0.000074,-0.000008,1.000733
15.190251,1.000000,-0.000073,-0.000009,1.000725
15.200252,1.000000,-0.000072,-0.000009,1.000715
15.210252,1.000000,-0.000072,-0.000010,1.000706
15.220252,1.000000,-0.000071,-0.000010,1.000695
15.230252,1.000000,-0.000070,-0.000011,1.000684
15.240252,1.000000,-0.000068,-0.000012,1.000673
15.250253,1.000000,-0.000067,-0.000012,1.000660
15.260253,1.000000,-0.000066,-0.000013,1.000648
15.270253,1.000000,-0.000065,-0.000013,1.000634
15.280253,1.000000,-0.000063,-0.000014,1.000621
15.290254,1.000000,-0.000062,-0.000014,1.000607
15.300254,1.000000,-0.000061,-0.000015,1.000592
15.310254,1.000000,-0.000059,-0.000015,1.000577
15.320254,1.000000,-0.000058,-0.000016,1.000561
15.330255,1.000000,-0.000056,-0.000016,1.000545
15.340255,1.000000,-0.000055,-0.000016,1.000529
15.350255,1.000000,-0.000053,-0.000017,1.000512
15.360255,1.000000,-0.000051,-0.000017,1.000495
15.370255,1.000000,-0.000049,-0.000017,1.000478
15.380256,1.000000,-0.000048,-0.000018,1.000460
15.390256,1.000000,-0.000046,-0.000018,1.000442
15.400256,1.000000,-0.000044,-0.000018,1.000423
15.410256,1.000000,-0.000042,-0.000019,1.000405
15.420257,1.000000,-0.000040,-0.000019,1.000386
15.430257,1.000000,-0.000039,-0.000019,1.000367
15.440257,1.000000,-0.000037,-0.000019,1.000348
15.450257,1.000000,-0.000035,-0.000019,1.000329
15.460258,1.000000,-0.000033,-0.000019,1.000309
15.470258,1.000000,-0.000031,-0.000020,1.000290
15.480258,1.000000,-0.000029,-0.000020,1.000270
15.490258,1.000000,-0.000027,-0.000020,1.000250
15.500258,1.000000,-0.000025,-0.000020,1.000230
15.510259,1.000000,-0.000023,-0.000020,1.000210
15.520259,1.000000,-0.000021,-0.000020,1.000190
15.530259,1.000000,-0.000019,-0.000020,1.000170
15.540259,1.000000,-0.000017,-0.000020,1.000151
15.550260,1.000000,-0.000015,-0.000020,1.000131
15.560260,1.000000,-0.000013,-0.000020,1.000111
15.570260,1.000000,-0.000011,-0.000020,1.000091
15.580260,1.000000,-0.000009,-0.000020,1.000071
15.590261,1.000000,-0.000007,-0.000020,1.000052
15.600261,1.000000,-0.000005,-0.000019,1.000032
15.610261,1.000000,-0.000003,-0.000019,1.000013
15.620261,1.000000,-0.000001,-0.000019,0.999994
15.630261,1.000000,0.000001,-0.000019,0.999975
15.640262,1.000000,0.000002,-0.000019,0.999957
15.650262,1.000000,0.000004,-0.000018,0.999938
15.660262,1.000000,0.000006,-0.000018,0.999920
15.670262,1.000000,0.000008,-0.000018,0.999902
15.680263,1.000000,0.000010,-0.000018,0.999884
15.690263,1.000000,0.000012,-0.000017,0.999867
15.700263,1.000000,0.000013,-0.000017,0.999850
15.710263,1.000000,0.000015,-0.000017,0.999833
15.720263,1.000000,0.000017,-0.000016,0.999816
15.730264,1.000000,0.000018,-0.000016,0.999800
15.740264,1.000000,0.000020,-0.000016,0.999784
15.750264,1.000000,0.000022,-0.000015,0.999769
15.760264,1.000000,0.000023,-0.000015,0.999754
15.770265,1.000000,0.000025,-0.000015,0.999739
15.780265,1.000000,0.000026,-0.000014,0.999725
15.790265,1.000000,0.000027,-0.000014,0.999711
15.800265,1.000000,0.000029,-0.000013,0.999698
15.810266,1.000000,0.000030,-0.000013,0.999685
15.820266,1.000000,0.000032,-0.000013,0.999672
15.830266,1.000000,0.000033,-0.000012,0.999660
15.840266,1.000000,0.000034,-0.000012,0.999648
15.850266,1.000000,0.000035,-0.000011,0.999637
15.860267,1.000000,0.000036,-0.000011,0.999626
15.870267,1.000000,0.000037,-0.000010,0.999616
15.880267,1.000000,0.000038,-0.000010,0.999606
15.890267,1.000000,0.000039,-0.000009,0.999597
15.900268,1.000000,0.000040,-0.000009,0.999588
15.910268,1.000000,0.000041,-0.000008,0.999580
15.920268,1.000000,0.000042,-0.000008,0.999572
15.930268,1.000000,0.000043,-0.000007,0.999565
15.940269,1.000000,0.000044,-0.000007,0.999558
15.950269,1.000000,0.000044,-0.000006,0.999552
15.960269,1.000000,0.000045,-0.000006,0.999546
15.970269,1.000000,0.000045,-0.000005,0.999540
15.980269,1.000000,0.000046,-0.000005,0.999536
15.990270,1.000000,0.000046,-0.000004,0.999531
16.000269,1.000000,0.000047,-0.000004,0.999527
16.010269,1.000000,0.000047,-0.000003,0.999524
16.020269,1.000000,0.000048,-0.000003,0.999521
16.030270,1.000000,0.000048,-0.000002,0.999519
16.040270,1.000000,0.000048,-0.000002,0.999517
16.050270,1.000000,0.000048,-0.000001,0.999516
16.060270,1.000000,0.000048,-0.000001,0.999515
16.070271,1.000000,0.000048,-0.000000,0.999515
16.080271,1.000000,0.000049,0.000000,0.999515
16.090271,1.000000,0.000048,0.000001,0.999516
16.100271,1.000000,0.000048,0.000001,0.999517
16.110271,1.000000,0.000048,0.000002,0.999519
16.120272,1.000000,0.000048,0.000002,0.999521
16.130272,1.000000,0.000048,0.000003,0.999523
16.140272,1.000000,0.000048,0.000003,0.999526
16.150272,1.000000,0.000047,0.000003,0.999530
16.160273,1.000000,0.000047,0.000004,0.999534
16.170273,1.000000,0.000047,0.000004,0.999538
16.180273,1.000000,0.000046,0.000005,0.999543
16.190273,1.000000,0.000046,0.000005,0.999548
16.200274,1.000000,0.000045,0.000006,0.999553
16.210274,1.000000,0.000045,0.000006,0.999559
16.220274,1.000000,0.000044,0.000006,0.999565
16.230274,1.000000,0.000043,0.000007,0.999572
16.240274,1.000000,0.000043,0.000007,0.999579
16.250275,1.000000,0.000042,0.000007,0.999587
16.260275,1.000000,0.000041,0.000008,0.999594
16.270275,1.000000,0.000041,0.000008,0.999602
16.280275,1.000000,0.000040,0.000008,0.999611
16.290276,1.000000,0.000039,0.000009,0.999619
16.300276,1.000000,0.000038,0.000009,0.999628
16.310276,1.000000,0.000037,0.000009,0.999638
16.320276,1.000000,0.000036,0.000010,0.999647
16.330276,1.000000,0.000035,0.000010,0.999657
16.340277,1.000000,0.000034,0.000010,0.999667
16.350277,1.000000,0.000033,0.000010,0.999677
16.360277,1.000000,0.000032,0.000011,0.999688
16.370277,1.000000,0.000031,0.000011,0.999699
16.380278,1.000000,0.000030,0.000011,0.999710
16.390278,1.000000,0.000029,0.000011,0.999721
16.400278,1.000000,0.000028,0.000011,0.999732
16.410278,1.000000,0.000027,0.000011,0.999744
16.420279,1.000000,0.000026,0.000012,0.999755
16.430279,1.000000,0.000024,0.000012,0.999767
16.440279,1.000000,0.000023,0.000012,0.999779
16.450279,1.000000,0.000022,0.000012,0.999791
16.460279,1.000000,0.000021,0.000012,0.999803
16.470280,1.000000,0.000020,0.000012,0.999815
16.480280,1.000000,0.000019,0.000012,0.999827
16.490280,1.000000,0.000017,0.000012,0.999839
16.500280,1.000000,0.000016,0.000012,0.999852
16.510281,1.000000,0.000015,0.000012,0.999864
16.520281,1.000000,0.000014,0.000012,0.999876
16.530281,1.000000,0.000012,0.000012,0.999889
16.540281,1.000000,0.000011,0.000012,0.999901
16.550282,1.000000,0.000010,0.000012,0.999914
16.560282,1.000000,0.000009,0.000012,0.999926
16.570282,1.000000,0.000007,0.000012,0.999938
16.580282,1.000000,0.000006,0.000012,0.999950
16.590282,1.000000,0.000005,0.000012,0.999963
16.600283,1.000000,0.000004,0.000012,0.999975
16.610283,1.000000,0.000003,0.000012,0.999987
16.620283,1.000000,0.000001,0.000012,0.999998
16.630283,1.000000,0.000000,0.000012,1.000010
16.640284,1.000000,-0.000001,0.000012,1.000022
16.650284,1.000000,-0.000002,0.000012,1.000033
16.660284,1.000000,-0.000003,0.000011,1.000045
16.670284,1.000000,-0.000004,0.000011,1.000056
16.680285,1.000000,-0.000006,0.000011,1.000067
16.690285,1.000000,-0.000007,0.000011,1.000078
16.700285,1.000000,-0.000008,0.000011,1.000089
16.710285,1.000000,-0.000009,0.000011,1.000099
16.720285,1.000000,-0.000010,0.000010,1.000110
16.730286,1.000000,-0.000011,0.000010,1.000120
16.740286,1.000000,-0.000012,0.000010,1.000130
16.750286,1.000000,-0.000013,0.000010,1.000139
16.760286,1.000000,-0.000014,0.000009,1.000149
16.770287,1.000000,-0.000015,0.000009,1.000158
16.780287,1.000000,-0.000016,0.000009,1.000167
16.790287,1.000000,-0.000017,0.000009,1.000175
16.800287,1.000000,-0.000018,0.000008,1.000184
16.810287,1.000000,-0.000018,0.000008,1.000192
16.820288,1.000000,-0.000019,0.000008,1.000200
16.830288,1.000000,-0.000020,0.000008,1.000208
16.840288,1.000000,-0.000021,0.000007,1.000215
16.850288,1.000000,-0.000022,0.000007,1.000222
16.860289,1.000000,-0.000022,0.000007,1.000229
16.870289,1.000000,-0.000023,0.000007,1.000236
16.880289,1.000000,-0.000024,0.000006,1.000242
16.890289,1.000000,-0.000024,0.000006,1.000248
16.900290,1.000000,-0.000025,0.000006,1.000253
16.910290,1.000000,-0.000025,0.000005,1.000259
16.920290,1.000000,-0.000026,0.000005,1.000264
16.930290,1.000000,-0.000026,0.000005,1.000268
16.940290,1.000000,-0.000027,0.000004,1.000273
16.950291,1.000000,-0.000027,0.000004,1.000277
16.960291,1.000000,-0.000028,0.000004,1.000280
16.970291,1.000000,-0.000028,0.000003,1.000284
16.980291,1.000000,-0.000028,0.000003,1.000287
16.990292,1.000000,-0.000029,0.000003,1.000290
17.000292,1.000000,-0.000029,0.000002,1.000292
17.010292,1.000000,-0.000029,0.000002,1.000295
17.020292,1.000000,-0.000029,0.000002,1.000296
17.030293,1.000000,-0.000030,0.000002,1.000298
17.040293,1.000000,-0.000030,0.000001,1.000299
17.050293,1.000000,-0.000030,0.000001,1.000300
17.060293,1.000000,-0.000030,0.000001,1.000301
17.070293,1.000000,-0.000030,0.000000,1.000301
17.080294,1.000000,-0.000030,0.000000,1.000301
17.090294,1.000000,-0.000030,-0.000000,1.000301
17.100294,1.000000,-0.000030,-0.000001,1.000300
17.110294,1.000000,-0.000030,-0.000001,1.000299
17.120295,1.000000,-0.000030,-0.000001,1.000298
17.130295,1.000000,-0.000030,-0.000001,1.000297
17.140295,1.000000,-0.000030,-0.000002,1.000295
17.150295,1.000000,-0.000030,-0.000002,1.000293
17.160295,1.000000,-0.000029,-0.000002,1.000291
17.170296,1.000000,-0.000029,-0.000003,1.000288
17.180296,1.000000,-0.000029,-0.000003,1.000285
17.190296,1.000000,-0.000029,-0.000003,1.000282
17.200296,1.000000,-0.000028,-0.000003,1.000279
17.210297,1.000000,-0.000028,-0.000004,1.000275
17.220297,1.000000,-0.000028,-0.000004,1.000272
17.230297,1.000000,-0.000027,-0.000004,1.000268
17.240297,1.000000,-0.000027,-0.000004,1.000263
17.250298,1.000000,-0.000026,-0.000004,1.000259
17.260298,1.000000,-0.000026,-0.000005,1.000254
17.270298,1.000000,-0.000025,-0.000005,1.000249
17.280298,1.000000,-0.000025,-0.000005,1.000244
17.290298,1.000000,-0.000024,-0.000005,1.000239
17.300299,1.000000,-0.000024,-0.000006,1.000233
17.310299,1.000000,-0.000023,-0.000006,1.000227
17.320299,1.000000,-0.000023,-0.000006,1.000221
17.330299,1.000000,-0.000022,-0.000006,1.000215
17.340300,1.000000,-0.000022,-0.000006,1.000209
17.350300,1.000000,-0.000021,-0.000006,1.000203
17.360300,1.000000,-0.000020,-0.000006,1.000196
17.370300,1.000000,-0.000020,-0.000007,1.000190
17.380301,1.000000,-0.000019,-0.000007,1.000183
17.390301,1.000000,-0.000018,-0.000007,1.000176
17.400301,1.000000,-0.000018,-0.000007,1.000169
17.410301,1.000000,-0.000017,-0.000007,1.000162
17.420301,1.000000,-0.000016,-0.000007,1.000155
17.430302,1.000000,-0.000016,-0.000007,1.000148
17.440302,1.000000,-0.000015,-0.000007,1.000141
17.450302,1.000000,-0.000014,-0.000007,1.000133
17.460302,1.000000,-0.000013,-0.000007,1.000126
17.470303,1.000000,-0.000013,-0.000008,1.000118
17.480303,1.000000,-0.000012,-0.000008,1.000111
17.490303,1.000000,-0.000011,-0.000008,1.000103
17.500303,1.000000,-0.000010,-0.000008,1.000095
17.510303,1.000000,-0.000010,-0.000008,1.000088
17.520304,1.000000,-0.000009,-0.000008,1.000080
17.530304,1.000000,-0.000008,-0.000008,1.000073
17.540304,1.000000,-0.000007,-0.000008,1.000065
17.550304,1.000000,-0.000006,-0.000008,1.000057
17.560305,1.000000,-0.000006,-0.000008,1.000050
17.570305,1.000000,-0.000005,-0.000008,1.000042
17.580305,1.000000,-0.000004,-0.000008,1.000034
17.590305,1.000000,-0.000003,-0.000008,1.000027
17.600306,1.000000,-0.000003,-0.000008,1.000019
17.610306,1.000000,-0.000002,-0.000007,1.000012
17.620306,1.000000,-0.000001,-0.000007,1.000005
17.630306,1.000000,-0.000000,-0.000007,0.999997
17.640306,1.000000,0.000000,-0.000007,0.999990
17.650307,1.000000,0.000001,-0.000007,0.999983
17.660307,1.000000,0.000002,-0.000007,0.999976
17.670307,1.000000,0.000002,-0.000007,0.999969
17.680307,1.000000,0.000003,-0.000007,0.999962
17.690308,1.000000,0.000004,-0.000007,0.999955
17.700308,1.000000,0.000005,-0.000007,0.999948
17.710308,1.000000,0.000005,-0.000007,0.999942
17.720308,1.000000,0.000006,-0.000006,0.999935
17.730309,1.000000,0.000006,-0.000006,0.999929
17.740309,1.000000,0.000007,-0.000006,0.999923
17.750309,1.000000,0.000008,-0.000006,0.999916
17.760309,1.000000,0.000008,-0.000006,0.999910
17.770309,1.000000,0.000009,-0.000006,0.999905
17.780310,1.000000,0.000010,-0.000006,0.999899
17.790310,1.000000,0.000010,-0.000005,0.999894
17.800310,1.000000,0.000011,-0.000005,0.999888
17.810310,1.000000,0.000011,-0.000005,0.999883
17.820311,1.000000,0.000012,-0.000005,0.999878
17.830311,1.000000,0.000012,-0.000005,0.999873
17.840311,1.000000,0.000013,-0.000005,0.999869
17.850311,1.000000,0.000013,-0.000004,0.999864
17.860312,1.000000,0.000014,-0.000004,0.999860
17.870312,1.000000,0.000014,-0.000004,0.999856
17.880312,1.000000,0.000014,-0.000004,0.999852
17.890312,1.000000,0.000015,-0.000004,0.999848
17.900312,1.000000,0.000015,-0.000004,0.999844
17.910313,1.000000,0.000016,-0.000003,0.999841
17.920313,1.000000,0.000016,-0.000003,0.999838
17.930313,1.000000,0.000016,-0.000003,0.999835
17.940313,1.000000,0.000017,-0.000003,0.999832
17.950314,1.000000,0.000017,-0.000003,0.999829
17.960314,1.000000,0.000017,-0.000002,0.999827
17.970314,1.000000,0.000017,-0.000002,0.999825
17.980314,1.000000,0.000018,-0.000002,0.999823
17.990314,1.000000,0.000018,-0.000002,0.999821
18.000315,1.000000,0.000018,-0.000002,0.999819
18.010315,1.000000,0.000018,-0.000001,0.999818
18.020315,1.000000,0.000018,-0.000001,0.999817
18.030315,1.000000,0.000018,-0.000001,0.999815
18.040316,1.000000,0.000018,-0.000001,0.999815
18.050316,1.000000,0.000019,-0.000001,0.999814
18.060316,1.000000,0.000019,-0.000000,0.999813
18.070316,1.000000,0.000019,-0.000000,0.999813
18.080317,1.000000,0.000019,-0.000000,0.999813
18.090317,1.000000,0.000019,0.000000,0.999813
18.100317,1.000000,0.000019,0.000000,0.999813
18.110317,1.000000,0.000019,0.000000,0.999814
18.120317,1.000000,0.000019,0.000001,0.999815
18.130318,1.000000,0.000019,0.000001,0.999815
18.140318,1.000000,0.000018,0.000001,0.999816
18.150318,1.000000,0.000018,0.000001,0.999818
18.160318,1.000000,0.000018,0.000001,0.999819
18.170319,1.000000,0.000018,0.000002,0.999820
18.180319,1.000000,0.000018,0.000002,0.999822
18.190319,1.000000,0.000018,0.000002,0.999824
18.200319,1.000000,0.000018,0.000002,0.999826
18.210320,1.000000,0.000017,0.000002,0.999828
18.220320,1.000000,0.000017,0.000002,0.999830
18.230320,1.000000,0.000017,0.000002,0.999833
18.240320,1.000000,0.000017,0.000003,0.999835
18.250320,1.000000,0.000016,0.000003,0.999838
18.260321,1.000000,0.000016,0.000003,0.999841
18.270321,1.000000,0.000016,0.000003,0.999844
18.280321,1.000000,0.000016,0.000003,0.999847
18.290321,1.000000,0.000015,0.000003,0.999850
18.300322,1.000000,0.000015,0.000003,0.999854
18.310322,1.000000,0.000015,0.000003,0.999857
18.320322,1.000000,0.000014,0.000004,0.999861
18.330322,1.000000,0.000014,0.000004,0.999864
18.340322,1.000000,0.000014,0.000004,0.999868
18.350323,1.000000,0.000013,0.000004,0.999872
18.360323,1.000000,0.000013,0.000004,0.999876
18.370323,1.000000,0.000012,0.000004,0.999880
18.380323,1.000000,0.000012,0.000004,0.999884
18.390324,1.000000,0.000012,0.000004,0.999888
18.400324,1.000000,0.000011,0.000004,0.999893
18.410324,1.000000,0.000011,0.000004,0.999897
18.420324,1.000000,0.000010,0.000004,0.999901
18.430325,1.000000,0.000010,0.000004,0.999906
18.440325,1.000000,0.000009,0.000005,0.999910
18.450325,1.000000,0.000009,0.000005,0.999915
18.460325,1.000000,0.000008,0.000005,0.999920
18.470325,1.000000,0.000008,0.000005,0.999924
18.480326,1.000000,0.000008,0.000005,0.999929
18.490326,1.000000,0.000007,0.000005,0.999934
18.500326,1.000000,0.000007,0.000005,0.999938
18.510326,1.000000,0.000006,0.000005,0.999943
18.520327,1.000000,0.000006,0.000005,0.999948
18.530327,1.000000,0.000005,0.000005,0.999953
18.540327,1.000000,0.000005,0.000005,0.999958
18.550327,1.000000,0.000004,0.000005,0.999962
18.560328,1.000000,0.000004,0.000005,0.999967
18.570328,1.000000,0.000003,0.000005,0.999972
18.580328,1.000000,0.000003,0.000005,0.999977
18.590328,1.000000,0.000002,0.000005,0.999981
18.600328,1.000000,0.000002,0.000005,0.999986
18.610329,1.000000,0.000001,0.000005,0.999991
18.620329,1.000000,0.000001,0.000005,0.999995
18.630329,1.000000,0.000000,0.000005,1.000000
18.640329,1.000000,0.000000,0.000005,1.000004
18.650330,1.000000,-0.000000,0.000004,1.000009
18.660330,1.000000,-0.000001,0.000004,1.000013
18.670330,1.000000,-0.000001,0.000004,1.000018
18.680330,1.000000,-0.000002,0.000004,1.000022
18.690331,1.000000,-0.000002,0.000004,1.000026
18.700331,1.000000,-0.000003,0.000004,1.000030
18.710331,1.000000,-0.000003,0.000004,1.000035
18.720331,1.000000,-0.000003,0.000004,1.000039
18.730331,1.000000,-0.000004,0.000004,1.000043
18.740332,1.000000,-0.000004,0.000004,1.000046
18.750332,1.000000,-0.000005,0.000004,1.000050
18.760332,1.000000,-0.000005,0.000004,1.000054
18.770332,1.000000,-0.000005,0.000004,1.000058
18.780333,1.000000,-0.000006,0.000004,1.000061
18.790333,1.000000,-0.000006,0.000003,1.000065
18.800333,1.000000,-0.000006,0.000003,1.000068
18.810333,1.000000,-0.000007,0.000003,1.000071
18.820333,1.000000,-0.000007,0.000003,1.000074
18.830334,1.000000,-0.000007,0.000003,1.000077
18.840334,1.000000,-0.000008,0.000003,1.000080
18.850334,1.000000,-0.000008,0.000003,1.000083
18.860334,1.000000,-0.000008,0.000003,1.000086
18.870335,1.000000,-0.000009,0.000003,1.000089
18.880335,1.000000,-0.000009,0.000002,1.000091
18.890335,1.000000,-0.000009,0.000002,1.000093
18.900335,1.000000,-0.000009,0.000002,1.000096
18.910336,1.000000,-0.000010,0.000002,1.000098
18.920336,1.000000,-0.000010,0.000002,1.000100
18.930336,1.000000,-0.000010,0.000002,1.000102
18.940336,1.000000,-0.000010,0.000002,1.000104
18.950336,1.000000,-0.000010,0.000002,1.000105
18.960337,1.000000,-0.000011,0.000002,1.000107
18.970337,1.000000,-0.000011,0.000001,1.000108
18.980337,1.000000,-0.000011,0.000001,1.000110
18.990337,1.000000,-0.000011,0.000001,1.000111
19.000338,1.000000,-0.000011,0.000001,1.000112
